Instrument_Category,Instrument,Dataset_ID,Acq_Time_Start,Acq_Length,Dataset,Dataset_Type,Curated_Quality,XIC_WideFrac,XIC_FWHM_Q1,XIC_FWHM_Q2,XIC_FWHM_Q3,XIC_Height_Q2,XIC_Height_Q3,XIC_Height_Q4,RT_Duration,RT_TIC_Q1,RT_TIC_Q2,RT_TIC_Q3,RT_TIC_Q4,RT_MS_Q1,RT_MS_Q2,RT_MS_Q3,RT_MS_Q4,RT_MSMS_Q1,RT_MSMS_Q2,RT_MSMS_Q3,RT_MSMS_Q4,MS1_TIC_Change_Q2,MS1_TIC_Change_Q3,MS1_TIC_Change_Q4,MS1_TIC_Q2,MS1_TIC_Q3,MS1_TIC_Q4,MS1_Count,MS1_Freq_Max,MS1_Density_Q1,MS1_Density_Q2,MS1_Density_Q3,MS2_Count,MS2_Freq_Max,MS2_Density_Q1,MS2_Density_Q2,MS2_Density_Q3,MS2_PrecZ_1,MS2_PrecZ_2,MS2_PrecZ_3,MS2_PrecZ_4,MS2_PrecZ_5,MS2_PrecZ_more,MS2_PrecZ_likely_1,MS2_PrecZ_likely_multi,SMAQC_Job,C_1A,C_1B,C_2A,C_2B,C_3A,C_3B,C_4A,C_4B,C_4C,DS_1A,DS_1B,DS_2A,DS_2B,DS_3A,DS_3B,IS_1A,IS_1B,IS_2,IS_3A,IS_3B,IS_3C,MS1_1,MS1_2A,MS1_2B,MS1_3A,MS1_3B,MS1_5A,MS1_5B,MS1_5C,MS1_5D,MS2_1,MS2_2,MS2_3,MS2_4A,MS2_4B,MS2_4C,MS2_4D,P_1A,P_1B,P_2A,P_2B,P_2C,P_3,P_2Anorm,BinomResp,LLRC.Prediction
Orbitrap,LTQ_Orb_3,266085,4/6/12,59,QC_Shew_11_06_Run-09_5Apr12_Roc_12-03-15,HMS-MSn,good,0.365359,19.536,21.0934,23.8577,0.731339,1.31262,2.60438,3539.71,0.345237,0.19937,0.201941,0.253451,0.256294,0.2356,0.246317,0.26179,0.257191,0.23552,0.247469,0.259819,1.07977,0.749392,3.69606,0.305354,0.127122,0.531846,1668,0.514971,2596.25,3290.5,4037.25,9867,3.08123,615,779,973,0.199757,0.300801,0.174217,0.0607074,0.0129725,0.00436,0.0362,0.211006,831922,0.000772,0.003086,23.0378,56.2988,19.04,19.69,15.17,17.21,19.59,3.908,3.919,664,3925,1.628,1.141,1,0,929.0256,0.167215,0.423963,0.105991,4.072,401.8,1085850,49.062,6390000,0.009042,0.011848,4.472,4.478,11.229,110.05,936,0.1721,0.265,0.3191,0.348,9.07,-9.067,2515,2078,1736,0.038018,0.640764331,0,0
Orbitrap,LTQ_Orb_3,266086,4/5/12,59,QC_Shew_11_06_Run-05_5Apr12_Roc_12-03-15,HMS-MSn,good,0.367163,19.6357,21.2092,23.8848,0.691869,1.26204,2.70996,3540.41,0.346587,0.202349,0.204051,0.247012,0.25794,0.234787,0.245773,0.261499,0.257747,0.235047,0.246357,0.260848,1.08985,0.697749,2.22449,0.283997,0.119715,0.629382,1665,0.517725,2587,3255,4053,9873,3.08812,608,769,965,0.214727,0.29211,0.167933,0.0580371,0.0128634,0.00385,0.041,0.20946,831923,0.00078,0.005072,22.6109,56.7425,19.1,19.7,15.47,17.29,19.49,3.825,3.598,651,3864,1.639,1.146,0,0,936.5992,0.18255,0.419463,0.109396,4.555,401.25,962625,46.879,5890000,0.00936,0.011884,4.616,4.617,12.374,108.7,930,0.1653,0.2568,0.3173,0.3522,8.93,-8.931,2478,2047,1689,0.038484,0.641304348,0,0
Orbitrap,LTQ_Orb_3,266087,4/5/12,59,QC_Shew_11_06_Run-06_5Apr12_Roc_12-03-16,HMS-MSn,good,0.357469,21.2627,23.0389,26.2936,0.683338,1.31576,2.65207,3540.85,0.347838,0.200771,0.195564,0.255827,0.25565,0.235535,0.246585,0.262229,0.254776,0.236327,0.247371,0.261527,1.02466,0.663219,3.89859,0.360886,0.143443,0.634859,1659,0.515465,2746.5,3384,4172,9847,3.07704,629,797,990,0.206256,0.291764,0.171524,0.0578857,0.0114756,0.00416,0.0297,0.227277,831924,0.000822,0.004521,22.6933,53.6282,21.18,21.95,15.65,19.79,21.56,3.896,2.979,651,3850,1.692,1.179,0,0,953.821,0.192498,0.418259,0.102619,4.193,344.5,981350,58.047,5751000,0.009872,0.012942,4.863,4.875,11.788,102.7,950,0.1432,0.2466,0.3032,0.3343,8.84,-8.838,2361,1847,1531,0.035271,0.613246753,0,0.01
Orbitrap,LTQ_Orb_3,266091,4/6/12,59,QC_Shew_11_06_Run-11_5Apr12_Roc_12-03-17,HMS-MSn,poor,0.32516,20.3941,22.2447,25.6738,0.727894,1.28763,2.84318,3541.18,0.432048,0.158037,0.173504,0.236411,0.271451,0.232179,0.242309,0.254062,0.349905,0.208281,0.216608,0.225206,3.24045,0.927114,3.67719,4.86366,0.143037,0.488004,1637,0.509564,2388,3336,4004,8605,3.05972,530,816,1006,0.242533,0.254387,0.175944,0.0614759,0.0157,0.00523,0.0568,0.187914,831928,0,0.005994,18.5809,58.3933,20.47,20.74,19.69,20.44,21.16,4.35,2.92,531,3144,1.672,1.171,5,5,959.0175,0.153102,0.466559,0.114424,3.911,362.9,1238200,46.24,6510000,0.009674,0.012454,4.584,4.585,10.382,97.325,979,0.2153,0.3033,0.332,0.3713,9.56,-9.562,2107,1730,1460,0.032877,0.670165394,1,0.88
Orbitrap,LTQ_Orb_3,266097,4/6/12,59,QC_Shew_11_06_Run-19_5Apr12_Roc_12-03-17,HMS-MSn,poor,0.313478,20.0295,21.7696,24.7921,0.682582,1.19603,2.86927,3540.7,0.435823,0.160655,0.169554,0.233968,0.266275,0.236282,0.242659,0.254784,0.3527,0.207172,0.214957,0.22517,2.82913,1.00296,3.57867,4.38125,0.134256,0.506334,1642,0.505973,2373,3319,3982.5,8562,3.02659,559,837,1023,0.236977,0.263607,0.170287,0.0622518,0.0141,0.00502,0.0532586,0.194464,831931,0,0.002745,18.4766,59.21,20.26,20.56,20.96,18.49,21.49,3.707,3.679,528,3136,1.656,1.148,27,28,959.335,0.1592,0.4592,0.1216,3.858,357.45,1194650,43.756,6464000,0.009991,0.0131,4.786,4.789,10.086,98.79,991,0.2027,0.2892,0.3488,0.3795,9.43,-9.432,2119,1710,1429,0.037089,0.675701531,1,0.99
Orbitrap,LTQ_Orb_3,266254,4/8/12,59,QC_Shew_11_06_Run-04_7Apr12_Roc_12-03-18,HMS-MSn,poor,0.200996,14.0985,16.4741,20.0851,3.13513,2.64437,4.61183,3540.76,0.0442132,0.0150187,0.0185316,0.922236,0.219549,0.263386,0.257932,0.259132,0.21524,0.259439,0.263494,0.261828,0.808736,0.919128,7.15486,0.0858052,0.217885,7.27344,1245,0.482845,1021,1125,1382,7229,2.86277,47,61,78,0.238207,0.0405312,0.0481394,0.0138332,0.00318,0.00166,0.460368,0.194079,831944,0,0.025723,3.082,50.9409,14.64,13.74,16.57,8.29,6.06,3.966,7.25,82,484,1.834,1.174,3,3,1084.11,0.067485,0.705521,0.134969,500,456.65,868445,231.182,2489200,0.014903,0.017157,5.608,5.633,28.05,68.41,1047,0,0,0.0642,0.327,6.14,-6.136,307,189,161,0.024845,0.634297521,1,1
Orbitrap,LTQ_Orb_3,266262,4/8/12,59,QC_Shew_11_06_Run-07_7Apr12_Roc_12-03-17,HMS-MSn,good,0.344582,18.4422,20.2234,23.1052,1.57114,1.14318,2.38671,3541.46,0.348715,0.211891,0.202402,0.236993,0.257266,0.235343,0.246017,0.261374,0.255921,0.234407,0.247282,0.26239,0.974282,0.646142,3.47674,0.327261,0.146993,0.711089,1656,0.516339,4041,5315,7056.25,9809,3.09218,614,781,988,0.245387,0.292792,0.151086,0.050158,0.0123,0.00398,0.0394536,0.204812,831947,0,0.003573,22.3852,56.3319,18.24,18.44,14.63,18.02,18.04,3.589,3.733,642,3793,1.876,1.217,1,1,958.5147,0.237569,0.399862,0.093232,5.313,614.6,682505,82.857,4592400,0.01014,0.012697,5.286,5.287,14.782,109.8,948,0.143,0.2482,0.3257,0.3553,8.85,-8.848,2436,1978,1626,0.043665,0.642235697,0,0.01
Orbitrap,LTQ_Orb_3,266266,4/8/12,59,QC_Shew_11_06_Run-08_7Apr12_Roc_12-03-18,HMS-MSn,good,0.345415,19.8344,21.6161,24.3975,1.56363,1.04642,2.33592,3541.18,0.344197,0.216098,0.199916,0.239789,0.254415,0.235354,0.246695,0.263535,0.25273,0.234203,0.249286,0.263781,0.981003,0.683439,2.36959,0.32046,0.156378,0.718753,1648,0.512551,4241,5473,7419,9739,3.08268,630,795,993,0.228052,0.290276,0.164493,0.0565767,0.0137,0.00483,0.0303933,0.211726,831948,0.00159,0.006359,22.9659,54.8204,20.01,20.48,15.98,19,20.26,3.741,2.915,655,3848,1.91,1.207,0,0,965.505,0.228472,0.415972,0.095139,5.025,582.9,714690,88.926,4632150,0.010531,0.013025,5.27,5.274,14.519,107.1,957,0.1512,0.26,0.3122,0.354,8.92,-8.923,2438,1931,1579,0.039265,0.633575884,0,0
Orbitrap,LTQ_Orb_3,266301,4/8/12,59,QC_Shew_11_06_Run-17_7Apr12_Roc_12-03-15,HMS-MSn,good,0.339181,18.0511,19.7052,22.5118,1.66526,1.10784,2.2856,3539.8,0.334911,0.211426,0.20968,0.243983,0.256482,0.235717,0.245882,0.26192,0.258262,0.23397,0.245963,0.261805,0.970615,0.680084,2.50663,0.213289,0.123157,0.583015,1650,0.513332,4068.25,5459.5,7318.25,9747,3.07096,593,767,960,0.190931,0.301836,0.176978,0.0613522,0.0139,0.00482,0.0258541,0.224377,831957,0.00038,0.00266,23.2446,56.6153,17.98,18.27,15.02,17,17.84,4.459,3.352,664,3926,1.939,1.225,1,1,926.4753,0.166776,0.441891,0.109652,4.971,616.3,776380,92.115,4969450,0.009611,0.012435,4.853,4.854,14.495,113.2,940,0.1391,0.2806,0.3353,0.3698,9.1,-9.097,2561,2097,1761,0.034072,0.652317881,0,0.01
Orbitrap,LTQ_Orb_3,266449,4/9/12,59,QC_Shew_11_06_Run-02_9Apr12_Roc_12-03-18,HMS-MSn,good,0.336641,19.193,21.0351,23.5755,1.08972,0.654732,2.16357,3539.71,0.334345,0.236481,0.200405,0.22877,0.256518,0.247574,0.247574,0.248334,0.256602,0.247541,0.247547,0.24831,0.894237,0.674655,3.20481,0.204091,0.157527,0.727967,2116,0.605926,4439.25,5894,8111.25,6348,1.83261,601,771,979,0.206049,0.326717,0.185098,0.063012,0.0148,0.00882,0.0195337,0.175961,831962,0.001037,0.002593,22.7529,42.4122,19.83,19.93,15.05,17.64,19.91,4.421,3.53,824,2473,1.938,1.227,2,3,916.8823,0.149085,0.418483,0.09939,6.6545,592.45,560455,61.995,5606550,0.010672,0.01274,5.519,5.522,16.498,118.1,941,0.1863,0.345,0.3357,0.4013,9.53,-9.535,1882,1598,1329,0.028593,0.761019005,0,0
Orbitrap,LTQ_Orb_3,266460,4/10/12,59,QC_Shew_11_06_Run-03_9Apr12_Roc_12-03-18,HMS-MSn,good,0.337275,19.4211,21.3477,24.0627,1.03054,0.656057,2.12818,3540.5,0.327756,0.236942,0.203152,0.23215,0.256886,0.247396,0.247427,0.248291,0.257212,0.247329,0.247332,0.248127,0.868443,0.636262,2.89149,0.189518,0.153743,0.719853,2115,0.605294,4400.5,5817,7889,6342,1.83267,604,772,977.75,0.208294,0.322611,0.184957,0.064333,0.0156,0.00788,0.0211,0.175181,831963,0.000524,0.002621,22.8086,41.8702,19.82,19.91,15.62,17.68,19.88,4.397,3.966,826,2479,1.913,1.229,0,0,920.3868,0.139085,0.419014,0.107394,6.668,600.1,565260,55.477,5680000,0.011409,0.01325,5.69,5.693,16.127,119.4,942,0.188,0.3408,0.3433,0.3902,9.59,-9.595,1864,1590,1322,0.027988,0.751916095,0,0
Orbitrap,LTQ_Orb_3,266469,4/10/12,59,QC_Shew_11_06_Run-04_9Apr12_Roc_12-03-18,HMS-MSn,good,0.33654,19.5229,21.3293,23.9948,1.05108,0.686564,2.14541,3540.57,0.335679,0.229418,0.202275,0.232628,0.257174,0.247292,0.247308,0.248227,0.257194,0.24743,0.247195,0.248181,0.966636,0.658794,2.14978,0.221513,0.150996,0.729542,2114,0.605539,4342.75,5728,7789.75,6341,1.83228,605,781,984,0.222362,0.316354,0.181517,0.0648163,0.0145,0.00867,0.0214477,0.17032,831964,0.001047,0.003665,22.8094,41.9125,19.78,19.89,15.16,17.68,19.87,4.7,4.646,826,2479,1.892,1.209,0,0,926.6055,0.153571,0.419643,0.117857,6.7985,593.3,555340,60.136,5630000,0.011615,0.01355,5.864,5.865,16.589,117.9,947,0.2105,0.323,0.3307,0.3995,9.54,-9.536,1862,1584,1321,0.031037,0.751109318,0,0
Orbitrap,LTQ_Orb_3,266605,4/10/12,59,QC_Shew_11_06_Run-01_10Apr12_Roc_12-03-26,HMS-MSn,good,0.33671,18.3117,19.9796,22.4923,1.36258,0.737457,2.19362,3540.3,0.354261,0.239518,0.199214,0.207007,0.25971,0.246691,0.246659,0.24694,0.259736,0.246818,0.246568,0.246878,0.878613,0.638444,2.0871,0.193471,0.147227,0.660896,2106,0.605277,4420.5,5875,8103.75,6317,1.83052,572,765,984,0.226532,0.32832,0.170651,0.0566725,0.0123,0.00491,0.0232705,0.177299,831971,0.000596,0.001787,22.5587,37.2805,18.7,18.78,15.55,18.23,18.76,5.031,3.843,816,2449,1.904,1.202,0,0,917.8713,0.157692,0.361538,0.085577,8.6415,542.5,407600,53.081,4080000,0.01185,0.013702,6.112,6.116,21.021,115.5,942,0.1532,0.2983,0.3164,0.3549,8.92,-8.919,1635,1438,1222,0.030278,0.667619437,0,0
Orbitrap,LTQ_Orb_3,266855,4/6/12,59,QC_Shew_11_06_Run-02_6Apr12_Roc_12-03-16,HMS-MSn,good,0.33323,19.5384,21.3178,24.3577,1.63165,1.13214,2.23532,3541.76,0.348613,0.2158,0.198519,0.237068,0.257575,0.234739,0.246114,0.261572,0.255879,0.23348,0.248309,0.262333,0.962133,0.612241,2.82356,0.281746,0.153196,0.679226,1645,0.515536,4292,5630,7598,9723,3.06086,615,787,986,0.19675,0.290651,0.172375,0.0623264,0.013,0.00555,0.0266379,0.232747,832014,0,0.004054,23.0552,53.5237,20.03,20.41,15.81,19.83,19.93,3.654,3.188,658,3870,1.937,1.234,0,0,944.4104,0.192958,0.430986,0.109155,4.474,525.65,776135,92.741,4860000,0.01057,0.013304,5.238,5.238,13.489,108.1,953,0.1262,0.2588,0.3191,0.3577,8.96,-8.956,2407,1878,1549,0.02776,0.621963824,0,0
Orbitrap,LTQ_Orb_3,268117,4/24/12,59,QC_Shew_11_06_Run-02_24Apr12_Roc_12-03-26,HMS-MSn,good,0.345691,18.2733,19.9009,22.2976,0.911713,0.682217,2.33656,3539.92,0.35579,0.262784,0.175001,0.206425,0.258875,0.247511,0.245946,0.247668,0.259311,0.247331,0.245802,0.247557,0.929351,0.64418,2.56149,0.199347,0.319423,0.72793,2078,0.600431,4888,6266,8582,6231,1.80857,527,733,996.5,0.293051,0.33221,0.151661,0.0446156,0.00802,0.00353,0.0312951,0.135612,832165,0.000568,0.002271,23.096,38.1451,18.32,18.5,13.91,17.11,18.47,4.493,4.438,826,2479,1.936,1.212,1,0,1030.714,0.231618,0.327206,0.055147,30.731,765.55,141260,52.229,1910000,0.011104,0.013179,5.488,5.492,65.842,130.1,984,0.213,0.2914,0.3277,0.3581,8.9,-8.897,1717,1428,1218,0.027915,0.692617991,0,0.03
Orbitrap,LTQ_Orb_3,268118,4/24/12,59,QC_Shew_11_06_Run-03_24Apr12_Roc_12-03-17,HMS-MSn,good,0.350452,17.5818,19.1431,21.4861,1.04439,0.696496,2.30208,3540.04,0.346123,0.273491,0.188626,0.191761,0.263365,0.246553,0.244973,0.245108,0.263431,0.246494,0.244935,0.24514,1.00825,0.624958,2.70119,0.232804,0.25318,0.830841,2064,0.599908,4656.75,5878,8031,6192,1.79993,496,705,955,0.335917,0.338178,0.121286,0.0310078,0.0042,0.00161,0.0377907,0.130006,832166,0,0.003053,23.2428,35.2797,16.92,17.84,14.24,15.17,16.86,4.624,3.582,829,2489,1.897,1.207,0,0,1038.541,0.287938,0.272374,0.031128,32.9795,810.1,130640,60.781,1860000,0.010294,0.012626,5.463,5.468,70.864,139.6,973,0.1902,0.2772,0.3045,0.344,8.75,-8.748,1591,1341,1151,0.034752,0.639212535,0,0
Orbitrap,LTQ_Orb_3,268123,4/24/12,59,QC_Shew_11_06_Run-04_24Apr12_Roc_12-03-18,HMS-MSn,good,0.340819,19.4925,21.3126,24.0574,0.855299,0.71227,2.21239,3540.31,0.334841,0.289069,0.179636,0.196453,0.255064,0.249289,0.247706,0.24794,0.255122,0.249277,0.247655,0.247947,0.844592,0.613818,2.61724,0.188498,0.279319,0.755332,2093,0.60084,4973,6323,8665,6279,1.80952,561,748,1009,0.306259,0.329511,0.145405,0.0406116,0.00749,0.00462,0.0307374,0.135372,832169,0,0.003405,23.7349,37.1605,19.13,19.28,15.1,18.52,19.12,4.836,3.145,849,2546,1.964,1.256,1,1,1053.728,0.264949,0.314627,0.039558,30.469,811.85,145535,49.276,1930000,0.010658,0.012837,5.287,5.287,64.823,134.9,995,0.2261,0.2785,0.3154,0.3479,8.85,-8.85,1715,1381,1202,0.029118,0.673605656,0,0
Orbitrap,LTQ_Orb_3,268250,4/25/12,59,QC_Shew_11_06_Run-04_25Apr12_Roc_12-03-18,HMS-MSn,good,0.329423,19.1918,21.2957,24.3297,1.28466,0.696416,2.01982,3540.75,0.327844,0.194704,0.183957,0.293495,0.253392,0.248629,0.248614,0.249366,0.253362,0.24868,0.248702,0.249256,1.02113,0.741614,3.90151,0.486656,0.147399,0.291617,2131,0.606894,3881.5,5156,6896,6393,1.83333,607,777,955,0.1145,0.315501,0.251056,0.0893164,0.0189,0.00907,0.0072,0.194431,832207,0,0.007123,23.354,45.1315,19.84,20.93,15.38,17.61,20.97,5.06,4.896,848,2545,1.994,1.207,0,0,858.4633,0.054688,0.587674,0.168403,2.366,505.4,1437500,102.289,12400000,0.002575,0.008234,1.227,1.229,6.033,113.3,914,0.2175,0.3325,0.3701,0.4471,9.99,-9.985,2067,1724,1488,0.020161,0.812180747,0,0
Orbitrap,LTQ_Orb_3,268302,4/26/12,59,QC_Shew_11_06_Run-07_25Apr12_Roc_12-03-17,HMS-MSn,good,0.334278,17.3103,18.8527,21.4201,1.48261,0.768113,2.1806,3540.99,0.381643,0.168523,0.150773,0.29906,0.258377,0.246974,0.246937,0.247711,0.258508,0.246921,0.246925,0.247646,1.31357,0.827672,3.94364,1.58267,0.166727,0.304726,2117,0.607,3370,4842,6667,6351,1.83333,547,737,927,0.116675,0.323886,0.233507,0.0825067,0.0154,0.0052,0.0108644,0.211935,832210,0.00052,0.006243,22.1884,43.356,17.66,18.12,14.98,14.89,17.68,5.204,5.973,806,2417,1.995,1.2,1,1,833.4195,0.048644,0.570627,0.160898,2.48,536.35,1400650,148.322,13700000,0.002517,0.008179,1.295,1.295,6.001,120.9,903,0.1284,0.3164,0.3789,0.4405,9.59,-9.587,1886,1626,1410,0.022695,0.780306165,0,0.01
Orbitrap,LTQ_Orb_3,268971,5/3/12,59,QC_Shew_11_06_Run-01_3May12_Roc_12-03-29,HMS-MSn,ok,0.329551,16.5205,18.1684,20.5023,1.50697,0.817832,2.23074,3539.96,0.455769,0.129353,0.146144,0.268734,0.269491,0.24347,0.243404,0.243635,0.26958,0.243625,0.243267,0.243528,2.18796,0.963623,4.01904,4.75462,0.257547,0.235146,2086,0.606755,3181.75,4891,6874.25,6257,1.83333,479,707,920,0.127218,0.317884,0.213201,0.0631293,0.0129,0.00336,0.058015,0.204251,837072,0.000592,0.002368,20.7086,40.8043,16.52,16.53,13.68,14.9,17.63,5.146,4.234,752,2257,1.943,1.203,1,2,844.093,0.064483,0.532242,0.125896,2.321,553,1535200,99.918,17900000,0.006074,0.009714,3.116,3.123,5.201,121.55,931,0.0689,0.2783,0.3677,0.4372,9.05,-9.05,1646,1452,1258,0.028617,0.729286664,0,0.19
Orbitrap,LTQ_Orb_3,268987,5/4/12,59,QC_Shew_11_06_Run-05_3May12_Roc_12-03-29,HMS-MSn,ok,0.331785,16.2857,17.7168,20.1124,1.58325,0.852532,2.25497,3539.82,0.466907,0.139652,0.125132,0.268309,0.270825,0.243041,0.242921,0.243214,0.271315,0.242881,0.24277,0.243034,2.28952,0.923353,4.02887,4.80327,0.245887,0.231947,2082,0.607042,3190,4985.5,6966.75,6242,1.83333,461,708,924,0.134092,0.321692,0.21868,0.0631208,0.0107,0.00288,0.0422941,0.206504,837135,0,0.001193,20.7287,40.4753,16.52,16.54,14.11,15.4,16.6,5.075,4.674,753,2258,2.01,1.218,1,1,840.4697,0.061053,0.562105,0.131579,2.335,512.15,1434300,101.48,16200000,0.007742,0.010901,3.895,3.895,5.466,124.1,939,0.0729,0.2808,0.3558,0.4332,8.99,-8.988,1640,1452,1255,0.024701,0.726306466,0,0.42
Orbitrap,LTQ_Orb_3,268992,5/4/12,59,QC_Shew_11_06_Run-06_3May12_Roc_12-03-30,HMS-MSn,good,0.32098,18.8678,20.7712,23.6399,1.47602,0.73084,2.09979,3539.53,0.352474,0.184506,0.168079,0.294941,0.256037,0.247776,0.247769,0.248419,0.256264,0.247654,0.247827,0.248256,1.05602,0.749573,3.98161,0.631353,0.17458,0.214152,2123,0.606798,4230,5830,7979,6368,1.83333,602,805,991,0.102073,0.331658,0.258323,0.0830716,0.016,0.00597,0.0106784,0.192211,837151,0,0.004552,24.1728,40.9138,19.77,19.86,14.89,17.72,19.82,5.205,2.929,878,2633,2.117,1.248,0,0,867.934,0.048913,0.581522,0.150362,2.457,527.6,1485350,157.631,12700000,0.008884,0.011974,4.302,4.303,6.161,112.5,961,0.1921,0.3103,0.3273,0.4561,9.57,-9.575,1936,1577,1356,0.023599,0.735282947,0,0
Orbitrap,LTQ_Orb_3,268995,5/4/12,59,QC_Shew_11_06_Run-07_3May12_Roc_12-03-31,HMS-MSn,ok,0.32768,16.9682,18.7185,21.1849,1.58864,0.785055,2.30721,3540.59,0.448693,0.144283,0.13258,0.274444,0.270172,0.243194,0.243126,0.243508,0.270424,0.243203,0.243043,0.24333,1.99988,0.905798,4.0041,4.62895,0.25805,0.231601,2084,0.606942,3355.25,5144,7148,6250,1.83333,478,713,931,0.12928,0.32064,0.22432,0.06848,0.0133,0.00352,0.033,0.20752,837166,0,0.002377,20.6739,40.7761,17.62,17.69,13.94,14.92,17.68,5.603,4,751,2252,2.025,1.212,1,2,835.4903,0.053015,0.555094,0.129938,2.397,518.3,1438600,96.81,15600000,0.008027,0.011046,4.016,4.022,5.46,121.1,939,0.0684,0.2791,0.3649,0.4272,8.86,-8.864,1645,1441,1252,0.025559,0.730461812,0,0.32
Orbitrap,LTQ_Orb_3,269001,5/4/12,59,QC_Shew_11_06_Run-08_3May12_Roc_12-04-09,HMS-MSn,good,0.315582,19.2108,21.3094,24.4582,1.40322,0.746458,2.00375,3539.74,0.372267,0.179797,0.170445,0.27749,0.258313,0.247036,0.247076,0.247574,0.258889,0.246945,0.246826,0.24734,1.15178,0.704787,3.97988,0.625398,0.147365,0.225544,2117,0.606816,4077,5732,7478,6347,1.83333,579,796,987,0.107767,0.341106,0.25067,0.0743658,0.0137,0.00236,0.0143375,0.195683,837184,0.001554,0.007254,23.5801,40.9667,19.85,20.92,15.19,17.66,19.85,5.487,4.063,856,2570,1.926,1.229,0,0,880.7168,0.059415,0.54936,0.140768,2.44,564.65,1503250,102.068,13200000,0.009398,0.01213,4.429,4.438,6.269,118.3,957,0.1695,0.301,0.3689,0.4232,9.57,-9.569,1897,1516,1332,0.021772,0.738132296,0,0
Orbitrap,LTQ_Orb_3,269179,5/5/12,59,QC_Shew_11_06_Run-04_4May12_Roc_12-04-09,HMS-MSn,good,0.319792,18.8004,20.7329,23.7137,1.50078,0.748527,2.00898,3540.18,0.36385,0.187768,0.169053,0.279329,0.257979,0.247158,0.247172,0.247691,0.25843,0.246999,0.247001,0.247571,1.07114,0.718652,3.98759,0.581832,0.179044,0.240274,2118,0.606843,4218,5773,7671.75,6351,1.83333,600,811,1004.5,0.12565,0.341206,0.244686,0.0681782,0.0139,0.00268,0.0195245,0.184223,837575,0,0.005131,23.6034,41.3076,18.76,19.84,14.72,17.65,19.81,5.245,4.511,857,2572,1.897,1.218,1,0,900.1276,0.069604,0.518062,0.114537,2.491,559,1443100,116.811,12500000,0.010349,0.01278,5.095,5.1,6.272,112,973,0.1914,0.3011,0.3603,0.4284,9.64,-9.641,1902,1582,1376,0.027616,0.739502333,0,0
Orbitrap,LTQ_Orb_3,270064,5/10/12,59,QC_Shew_11_06_Run-03_10May12_Roc_12-04-08,HMS-MSn,good,0.331343,17.6254,19.2535,21.605,1.30264,0.855075,2.4022,3539.57,0.362902,0.18072,0.204145,0.252233,0.256188,0.24774,0.247808,0.248265,0.256657,0.247728,0.247576,0.248038,1.12953,0.759166,3.74219,0.358115,0.135775,0.416631,2123,0.606746,2955.5,4238,5783,6365,1.83333,522,690,847,0.089238,0.316104,0.248547,0.082011,0.017,0.00408,0.0161822,0.226866,839562,0,0.003297,23.1926,39.2798,18.13,18.17,13.5,15.47,18.16,6.556,4.14,842,2527,1.863,1.181,0,0,802.415,0.024072,0.599799,0.18656,2.53,509.65,1248800,98.277,12500000,0.001677,0.007691,0.792,0.792,5.865,110.2,822,0.1401,0.3225,0.3444,0.4005,9.57,-9.566,1779,1549,1377,0.02687,0.703996834,0,0.02
Orbitrap,LTQ_Orb_3,270069,5/10/12,59,QC_Shew_11_06_Run-04_10May12_Roc_12-04-09,HMS-MSn,good,0.326643,18.7384,20.4927,23.1981,1.25822,0.820855,2.40222,3540.73,0.325742,0.192834,0.220897,0.260528,0.254698,0.248231,0.24834,0.24873,0.255483,0.248124,0.247985,0.248409,1.10926,0.765744,3.80541,0.198612,0.149386,0.388367,2128,0.607302,3189.75,4436,6114.25,6377,1.83333,551,710,871,0.0915791,0.310491,0.257331,0.0873451,0.0180336,0.00627,0.0122315,0.216716,839570,0,0.006427,24.3227,38.4415,18.82,19.86,14.92,16.56,19.81,5.906,3.604,883,2650,1.944,1.189,0,0,811.4202,0.025948,0.631737,0.186627,2.5405,498.1,1251100,92.79,12200000,0.001867,0.007931,0.914,0.914,6.218,106.8,839,0.1862,0.3145,0.3355,0.3918,9.71,-9.706,1834,1560,1373,0.019665,0.692075472,0,0
Orbitrap,LTQ_Orb_3,271235,5/17/12,59,QC_Shew_11_06_Run-02_16May12_Roc_12-03-30,HMS-MSn,good,0.325279,19.4724,21.442,24.2391,1.36523,0.842886,2.47861,3540.49,0.255867,0.247501,0.256462,0.24017,0.254011,0.248395,0.248516,0.249078,0.254235,0.248336,0.248449,0.24898,0.93347,0.655618,2.71195,0.294178,0.255985,0.678493,2125,0.60656,3399,4738,6382,6373,1.83333,580,743,922,0.104974,0.337988,0.229248,0.0691982,0.0124,0.00549,0.0108269,0.229876,841667,0,0.003731,23.061,40.7181,21,21.03,17.69,18.73,21.01,5.872,3.4,835,2508,1.947,1.224,3,3,835.4903,0.033852,0.52333,0.148216,5.461,497.3,574080,70.8,5812800,0.0109,0.013247,5.481,5.483,13.18,105,875,0.1819,0.3089,0.3469,0.3898,9.54,-9.536,1847,1532,1355,0.016236,0.736443381,0,0.01
